Unnamed: 0.1,language,rating,category,text
1803,russian,5.0,perfumes,"рано использовать распивать такой аромат и ,  соответственно ,  то ,  выглядеть натура продукт ,  не знать заказывать аромат . оказываться ,  не то ,  сожаление . нужно брать excentric molecules . 
 в любой случай ,  аромат отличный ,  первичный нанесение иметься резкий запах спирт товар отличный . использовать душа нанесение любимый лосьон . особо запах не ощущаться ,  чувствоваться приятный шлейф использование самый дело ожидать аромат серия 
"
1804,russian,5.0,perfumes,"товар доставлять свой время . спасибо каспи такой условие . сомнение насчет оригинальность товар ,  цена желание оправдывать свой . )  следующий колебание быть заказывать . запах один удовольствие душиться ! 
"
1805,russian,1.0,perfumes,"обида ,  туфта ,  вода сплошной спирт . 
"
1806,russian,5.0,perfumes,"необыкновенный ,  пронзительный ... чувство не передавать ,  восторг . не слышно ,  шлейф оставаться ,  невозможно не запоминать . 
"
1807,russian,1.0,perfumes,"оказываться не такой стойкий ,  ожидать ,  не чувствовать аромат ,  присутствовать легкий шлейф 
"
1808,russian,1.0,perfumes,"не брать ,  друг . единственный ,  понравиться ,  доставка . полный разочарование ,  голимый спирт . 
"
1809,russian,5.0,perfumes,"супер запах ,  то ,  искать время . 
"
1810,russian,5.0,perfumes,"выбирать аромат не пожалеть ,  запах просто обалденный ! 
"
1811,russian,2.0,perfumes,"запах вообще не стойкий 
"
1812,russian,5.0,perfumes,"любимый аромат . понравиться 
"
1813,russian,1.0,perfumes,"не почувствовать ,  запах вроде ,  брызгать ,  не стойкий шлейф не оставаться . сумма приличный ,  впечатление не очень ,  немножко расстраивать . 
"
1814,russian,2.0,perfumes,"нестойкий запах ,  голимый спирт 
"
1815,russian,5.0,perfumes,"здравствовать . честно говорить ,  восторг . товар оригинал ,  приходить очень быстро ,  платить удобно . спасибо вы ,  быть . 
"
